,project_number,year_range,location_name,block_group,distance
6661,[170 -04] 38342,2018-2022,7400-7749 W Forest Preserve Ave,170311705001,0.31098457648820227
6662,[170 -04] 39029,2018-2022,On W Forest Preserve Ave From N Ozanam Ave To N Oketo Ave,170311705001,0.362644193471372
6663,[170 -04] 39029,2019-2023,On W Forest Preserve Ave From N Ozanam Ave To N Oketo Ave,170311705001,0.362644193471372
6664,[170 -04] 37898,2016-2020,On N Lincoln Ave From N Whipple St To W Bryn Mawr Ave,170310207011,0.26353310122322054
6665,[170 -04] 37898,2017-2021,On N Lincoln Ave From N Whipple St To W Bryn Mawr Ave,170310207011,0.26353310122322054
6666,[170 -04] 37896,2014-2018,On N Lincoln Ave From W Peterson Ave To N Whipple St,170310207011,0.2901873270784997
6667,[170 -02] 38309,2017-2021,On N Laramie Ave From W Diversey Ave To W Nelson St,170311903002,0.005569886665853045
6668,[170 -02] 38309,2018-2022,On N Laramie Ave From W Diversey Ave To W Nelson St,170311903002,0.005569886665853045
6669,[170 -02] 38309,2019-2023,On N Laramie Ave From W Diversey Ave To W Nelson St,170311903002,0.005569886665853045
6670,[170 -04] 37898,2016-2020,On N Lotus Ave From W Belmont Ave To W Wellington Ave,170311903002,0.20236425733142874
6671,[170 -04] 37898,2017-2021,On N Lotus Ave From W Belmont Ave To W Wellington Ave,170311903002,0.20236425733142874
6672,[170 -04] 3044,2015-2019,On W Thorndale Ave From N Sheridan Rd To N Glenwood Ave,170310301013,0.11582101629371452
6673,[170 -04 0027] 3044,2014-2018,On W Thorndale Ave From N Sheridan Rd To N Glenwood Ave,170310301013,0.11582101629371452
6674,[170 -04] 37898,2016-2020,On N Lorel Ave From W Altgeld St To W Fullerton Ave,170311907023,0.204676232552827
6675,[170 -04] 37898,2017-2021,On N Lorel Ave From W Altgeld St To W Fullerton Ave,170311907023,0.204676232552827
6676,[170 -04] 37896,2014-2018,On N Central Ave From W Wrightwood Ave To W Fullerton Ave,170311907023,0.2027722993513861
6677,[170 -02] 37719,2014-2018,On S Lawndale Ave From W 59th St To W 63rd St,170316501001,0.4047236262763183
6678,[170 -02] 38791,2014-2018,On W 60th St From S Neenah Ave To S Natchez Ave,170316501001,0.4237063413705747
6679,[170 -04] 37896,2014-2018,On N Laramie Ave From W Fullerton Ave To W Belden Ave,170311911005,0.09375254965271379
6680,[170 -04] 37896,2014-2018,On N Laramie Ave From W Fullerton Ave To W Belden Ave,170311911005,0.09009690463107786
6681,[170 -04] 37896,2014-2018,On N Melvina Ave From W Grand Ave To W Palmer St,170311913013,0.03538883197617966
6682,[170 -04] 38342,2017-2021,On S Homan Ave From W 16th St To W 26th St,170312912001,7.392152990537819e-05
6683,[170 -04] 38342,2018-2022,On S Homan Ave From W 16th St To W 26th St,170312912001,7.392152990537819e-05
6684,[170 -02] 38309,2017-2021,On W Peterson Ave From N Melvina Ave To N Nagle Ave,170311001005,0.40080459918216477
6685,[170 -02] 38309,2017-2021,On N Melvina Ave From N Milwaukee Ave To W Peterson Ave,170311001005,0.21426328004938291
6686,[170 -02] 38309,2018-2022,On W Peterson Ave From N Melvina Ave To N Nagle Ave,170311001005,0.40080459918216477
6687,[170 -02] 38309,2018-2022,On N Melvina Ave From N Milwaukee Ave To W Peterson Ave,170311001005,0.21426328004938291
6688,[170 -02] 38309,2019-2023,On W Peterson Ave From N Melvina Ave To N Nagle Ave,170311001005,0.40080459918216477
6689,[170 -02] 38309,2019-2023,On N Melvina Ave From N Milwaukee Ave To W Peterson Ave,170311001005,0.21426328004938291
6690,[170 -02] 40700,2017-2021,On W Jarvis Ave From N Oriole Ave To N Overhill Ave,170310901004,0.021492560430867214
6691,[170 -02] 40700,2018-2022,On W Jarvis Ave From N Oriole Ave To N Overhill Ave,170310901004,0.021492560430867214
6692,[170 -02] 40700,2019-2023,On W Jarvis Ave From N Oriole Ave To N Overhill Ave,170310901004,0.021492560430867214
6693,[170 -02] 38415,2014-2018,On W Jarvis Ave From N Oriole Ave To N Overhill Ave,170310901004,0.021492560430867214
6694,[170 -04] 39029,2018-2022,On W Ibsen St From N Oriole Ave To N Odell Ave,170310902001,0.1107206690352166
6695,[170 -04] 39029,2019-2023,On W Ibsen St From N Oriole Ave To N Odell Ave,170310902001,0.1107206690352166
6696,[170 -04] 38342,2017-2021,On N Oliphant Ave From W Pratt Ave To N Avondale Ave,170310902003,0.2175216244955194
6697,[170 -04] 38342,2018-2022,On N Oliphant Ave From W Pratt Ave To N Avondale Ave,170310902003,0.2175216244955194
6698,[170 -04] 38342,2017-2021,On N Oliphant Ave From W Pratt Ave To N Avondale Ave,170310902004,0.11560679818350937
6699,[170 -04] 38342,2018-2022,On N Oliphant Ave From W Pratt Ave To N Avondale Ave,170310902004,0.11560679818350937
6700,[170 -04] 39029,2018-2022,On W Ibsen St From N Oriole Ave To N Odell Ave,170310902004,0.000251086798502959
6701,[170 -04] 39029,2019-2023,On W Ibsen St From N Oriole Ave To N Odell Ave,170310902004,0.000251086798502959
6702,[170 -04] 39029,2018-2022,On W Ibsen St From N Oriole Ave To N Odell Ave,170310902005,0.34467327879955023
6703,[170 -04] 39029,2019-2023,On W Ibsen St From N Oriole Ave To N Odell Ave,170310902005,0.34467327879955023
6704,[170 -04] 38342,2017-2021,On N Oliphant Ave From W Pratt Ave To N Avondale Ave,170310903001,0.08171614362514178
6705,[170 -04] 38342,2018-2022,On N Oliphant Ave From W Pratt Ave To N Avondale Ave,170310903001,0.08171614362514178
6706,[170 -04] 39743,2019-2023,On N Washtenaw Ave From W Belmont Ave To N Elston Ave,170312101001,0.4419917975262151
6707,[170 -04] 37896,2014-2018,On N Elston Ave From W School St To W Diversey Ave,170312101001,0.32308303506323305
6708,[170 -04] 38342,2017-2021,On N Central Ave From N Northwest Hwy To N Kennedy Expy Ob,170318311002,0.37457857887317236
6709,[170 -04] 38342,2018-2022,On N Central Ave From N Northwest Hwy To N Kennedy Expy Ob,170318311002,0.37457857887317236
6710,[170 -02] 40773,2017-2021,On N Elbridge Ave From W Barry Ave To N Drake Ave,170312106023,0.001029247588674578
6711,[170 -02] 40773,2018-2022,On N Elbridge Ave From W Barry Ave To N Drake Ave,170312106023,0.001029247588674578
6712,[170 -02] 40773,2019-2023,On N Elbridge Ave From W Barry Ave To N Drake Ave,170312106023,0.001029247588674578
6713,[170 -04] 37896,2014-2018,On N Central Park Ave From W Diversey Ave To W Fullerton Ave,170312106023,0.0023278009747171725
6714,[170 -04] 37898,2016-2020,On W 71st St From S Bell Ave To S Halsted St,170316811002,0.30123169978341835
6715,[170 -04] 37898,2017-2021,On W 71st St From S Bell Ave To S Halsted St,170316811002,0.30123169978341835
6716,[170 -04] 37898,2017-2021,On W 71st St From S Hoyne Ave To S Halsted St,170316811002,0.30123056164411677
6717,[170 -04] 39743,2019-2023,On S Peoria St From W 69th St To W 72nd St,170316811002,0.40448876469674894
6718,[170 -04] 37896,2014-2018,On N Central Park Ave From W Diversey Ave To W Fullerton Ave,170312206025,0.2024880893564955
6719,[170 -02] 38041,2015-2019,On W Talcott Ave From N Neva Ave To N Ozanam Ave,170311003001,0.15090799417918874
6720,[170 -02] 38041,2014-2018,On W Talcott Ave From N Neva Ave To N Ozanam Ave,170311003001,0.15090799417918874
6721,[170 -02] 38041,2015-2019,On W Talcott Ave From N Neva Ave To N Ozanam Ave,170311003004,0.014480617151224692
6722,[170 -02] 38041,2014-2018,On W Talcott Ave From N Neva Ave To N Ozanam Ave,170311003004,0.014480617151224692
6723,[170 -02] 38041,2015-2019,On W Talcott Ave From N Neva Ave To N Ozanam Ave,170311004001,0.4094290609043597
6724,[170 -02] 38041,2015-2019,On W Talcott Ave From N Harlem Ave To N Ozanam Ave,170311004001,0.41030535688781505
6725,[170 -02] 38041,2014-2018,On W Talcott Ave From N Neva Ave To N Ozanam Ave,170311004001,0.4094290609043597
6726,[170 -04] 37898,2016-2020,On N Claremont Ave From N Division St To N Potomac Ave,170318309001,1.103086752409407
6727,[170 -04] 37898,2017-2021,On N Claremont Ave From N Division St To N Potomac Ave,170318309001,1.103086752409407
6728,[170 -04] 39029,2018-2022,On N Western Ave From W Lake St To W Warren Blvd,170318309001,0.5198825427713301
6729,[170 -04] 39029,2018-2022,On N Western Ave From W Lake St To W Warren Blvd,170318309001,0.005307761970679915
6730,[170 -04] 39029,2019-2023,On N Western Ave From W Lake St To W Warren Blvd,170318309001,0.5198825427713301
6731,[170 -04] 39029,2019-2023,On N Western Ave From W Lake St To W Warren Blvd,170318309001,0.005307761970679915
6732,[170 -04] 37896,2014-2018,On N Western Ave From W Logan Blvd To N Kennedy Expy Ob,170318309001,0.5776314853324501
6733,[170 -04] 37896,2014-2018,On N Elston Ave From W School St To W Diversey Ave,170318309001,0.009927273973592889
6734,[170 -04] 39029,2018-2022,On N Western Ave From W Lake St To W Warren Blvd,170318309003,0.28463607991142686
6735,[170 -04] 39029,2019-2023,On N Western Ave From W Lake St To W Warren Blvd,170318309003,0.28463607991142686
6736,[170 -04] 37896,2014-2018,On N Western Ave From W Logan Blvd To N Kennedy Expy Ob,170318309003,0.008728353626916078
6737,[170 -04] 39029,2018-2022,On N Western Ave From W Lake St To W Warren Blvd,170318309002,0.09703281805063457
6738,[170 -04] 39029,2018-2022,On N Western Ave From W Lake St To W Warren Blvd,170318309002,0.1989832365543364
6739,[170 -04] 39029,2019-2023,On N Western Ave From W Lake St To W Warren Blvd,170318309002,0.09703281805063457
6740,[170 -04] 39029,2019-2023,On N Western Ave From W Lake St To W Warren Blvd,170318309002,0.1989832365543364
6741,[170 -04] 37896,2014-2018,On N Kedzie Blvd From W Wrightwood Ave To W Fullerton Ave,170312205002,0.058925979884666524
6742,[170 -04] 37896,2014-2018,On N Kedzie Blvd From W Wrightwood Ave To W Fullerton Ave,170312205002,0.03975207058015525
6743,[170 -04] 37898,2016-2020,On N Olcott Ave From W Gregory St To W Catalpa Ave,170311005003,0.01899529323601543
6744,[170 -04] 37898,2016-2020,On N Olcott Ave From W Gregory St To W Catalpa Ave,170311005003,0.20281383494902563
6745,[170 -04] 37898,2017-2021,On N Olcott Ave From W Gregory St To W Catalpa Ave,170311005003,0.01899529323601543
6746,[170 -04] 37898,2017-2021,On N Olcott Ave From W Gregory St To W Catalpa Ave,170311005003,0.20281383494902563
6747,[170 -04] 3043,2015-2019,On N Sheridan Rd From W Birchwood Ave To W Devon Ave,170310105021,0.22291051846000642
6748,[170 -04 0026] 3043,2014-2018,On N Sheridan Rd From W Birchwood Ave To W Devon Ave,170310105021,0.22291051846000642
6749,[170 -02] 38801,2016-2020,On W Peterson Ave From N North Shore Channel To N Kedvale Ave,170311402003,0.21783126041025225
6750,[170 -04] 37896,2014-2018,On W Grand Ave From W Chicago Ave To N Spaulding Ave,170312307003,0.3471449781035391
6751,[170 -02] 38801,2016-2020,On W Peterson Ave From N North Shore Channel To N Kedvale Ave,170311402002,0.2444174259357723
6752,[170 -04] 38342,2017-2021,On N Central Ave From N Elston Ave To W Foster Ave,170311101002,0.22999025375141205
6753,[170 -04] 38342,2017-2021,On N Central Ave From N Elston Ave To W Catalpa Ave,170311101002,0.22999786677766348
6754,[170 -04] 38342,2018-2022,On N Central Ave From N Elston Ave To W Foster Ave,170311101002,0.22999025375141205
6755,[170 -04] 38342,2018-2022,On N Central Ave From N Elston Ave To W Catalpa Ave,170311101002,0.22999786677766348
6756,[170 -04] 39029,2018-2022,On N Central Ave From N Elston Ave To W Catalpa Ave,170311101002,0.22999786677766348
6757,[170 -04] 39029,2019-2023,On N Central Ave From N Elston Ave To W Catalpa Ave,170311101002,0.22999786677766348
6758,[170 -04] 39743,2019-2023,On N Moody Ave From N Avondale Ave To W Foster Ave,170311103001,0.17539703614977653
6759,[170 -04] 38342,2017-2021,On N Central Ave From N Elston Ave To W Foster Ave,170311101005,0.0011097650611302122
6760,[170 -04] 38342,2017-2021,On N Central Ave From N Elston Ave To W Catalpa Ave,170311101005,0.0011088918494394872
6761,[170 -04] 38342,2018-2022,On N Central Ave From N Elston Ave To W Foster Ave,170311101005,0.0011097650611302122
6762,[170 -04] 38342,2018-2022,On N Central Ave From N Elston Ave To W Catalpa Ave,170311101005,0.0011088918494394872
6763,[170 -04] 39029,2018-2022,On N Central Ave From N Elston Ave To W Catalpa Ave,170311101005,0.0011088918494394872
6764,[170 -04] 39029,2019-2023,On N Central Ave From N Elston Ave To W Catalpa Ave,170311101005,0.0011088918494394872
6765,[170 -04] 37898,2016-2020,5300-5500 N Milwaukee Ave,170311102001,0.64231976008236
6766,[170 -04] 38342,2017-2021,On N Central Ave From N Elston Ave To W Foster Ave,170311102001,0.7983161353876822
6767,[170 -04] 38342,2017-2021,On N Central Ave From N Elston Ave To W Catalpa Ave,170311102001,0.2068361320092031
6768,[170 -04] 38342,2018-2022,On N Central Ave From N Elston Ave To W Foster Ave,170311102001,0.7983161353876822
6769,[170 -04] 38342,2018-2022,On N Central Ave From N Elston Ave To W Catalpa Ave,170311102001,0.2068361320092031
6770,[170 -04] 39029,2018-2022,On N Central Ave From N Elston Ave To W Catalpa Ave,170311102001,0.2068361320092031
6771,[170 -04] 39029,2019-2023,On N Central Ave From N Elston Ave To W Catalpa Ave,170311102001,0.2068361320092031
6772,[170 -04] 37898,2016-2020,5300-5500 N Milwaukee Ave,170311102002,0.04268490385943945
6773,[170 -04] 37898,2016-2020,On W Medill Ave From N Western Ave To N Oakley Ave,170312215001,0.002375182413468679
6774,[170 -04] 37898,2016-2020,On W Mclean Ave From N Oakley Ave To N Western Ave,170312215001,0.0032442710222811383
6775,[170 -04] 37898,2017-2021,On W Mclean Ave From N Oakley Ave To N Western Ave,170312215001,0.0032442710222811383
6776,[170 -04] 39029,2018-2022,On N Western Ave From W Lake St To W Warren Blvd,170312215001,0.8155903617633177
6777,[170 -04] 39029,2019-2023,On N Western Ave From W Lake St To W Warren Blvd,170312215001,0.8155903617633177
6778,[170 -04] 37898,2016-2020,On S Union Ave From W 72nd St To W 33rd St,170316812004,0.40428146839605833
6779,[170 -04] 39743,2019-2023,On W Cornelia Ave From N Lakewood Ave To N Seminary Ave,170310622002,0.07067830704314976
6780,[170 -04] 39743,2019-2023,On W Newport Ave From N Seminary Ave To N Lakewood Ave,170310622002,0.20077180956539667
6781,[170 -04] 37898,2016-2020,On W Gunnison St From N Menard Ave To N Central Ave,170311104002,0.26183039647549217
6782,[170 -04] 37898,2017-2021,On W Gunnison St From N Menard Ave To N Central Ave,170311104002,0.26183039647549217
6783,[170 -04] 37898,2016-2020,On W Gunnison St From N Menard Ave To N Central Ave,170311105021,0.0024322672143786287
6784,[170 -04] 37898,2017-2021,On W Gunnison St From N Menard Ave To N Central Ave,170311105021,0.0024322672143786287
6785,[170 -04] 38342,2017-2021,On N Central Ave From N Northwest Hwy To N Kennedy Expy Ob,170311105021,0.27225375476867025
6786,[170 -04] 38342,2018-2022,On N Central Ave From N Northwest Hwy To N Kennedy Expy Ob,170311105021,0.27225375476867025
6787,[170 -02] 37719,2014-2018,On W Kamerling Ave From N Keeler Ave To N Karlov Ave,170312306001,0.00017880933092751254
6788,[170 -02] 37719,2014-2018,On N Karlov Ave From W Crystal St To W Grand Ave,170312306001,0.10758119610524368
6789,[170 -02] 37719,2014-2018,On N Karlov Ave From W Crystal St To W Grand Ave,170312306001,0.08177219057530587
6790,[170 -04] 37896,2014-2018,On W Grand Ave From W Chicago Ave To N Spaulding Ave,170312306001,0.23234901642855585
6791,[170 -04] 37896,2014-2018,On N Lincoln Ave From W Peterson Ave To N Whipple St,170310624001,0.43214983506806953
6792,[170 -04] 37896,2014-2018,On W Grand Ave From W Chicago Ave To N Spaulding Ave,170312307004,0.11550169401856213
6793,[170 -04] 37896,2014-2018,On N St Louis Ave From W Chicago Ave To W Carroll Ave,170312311001,0.003922095933496073
6794,[170 -04] 37896,2014-2018,On W Grand Ave From W Chicago Ave To N Spaulding Ave,170312311001,0.2896535328320677
6795,[170 -04] 37896,2014-2018,On W Grand Ave From W Chicago Ave To N Spaulding Ave,170312311001,0.0952396609839441
6796,[170 -02] 38797,2016-2020,On N Keeler Ave From W Thomas St To W Walton St,170318421004,0.0051618365420924356
6797,[170 -02] 38797,2015-2019,On N Keeler Ave From W Thomas St To W Walton St,170318421004,0.0051618365420924356
6798,[170 -04] 37896,2014-2018,On W Grand Ave From W Chicago Ave To N Spaulding Ave,170318366002,0.05905588900434151
6799,[170 -04] 37896,2014-2018,On W Grand Ave From W Chicago Ave To N Spaulding Ave,170318366002,0.2802623235820589
6800,[170 -04] 37898,2016-2020,On W 71st St From S Bell Ave To S Halsted St,170316811005,0.20132926454254912
6801,[170 -04] 37898,2017-2021,On W 71st St From S Bell Ave To S Halsted St,170316811005,0.20132926454254912
6802,[170 -04] 37898,2017-2021,On W 71st St From S Hoyne Ave To S Halsted St,170316811005,0.20132916184056238
6803,[170 -02] 38891,2016-2020,On W Devon Ave From N Caldwell Ave To N Spokane Ave,170311202001,0.1371657558482999
6804,[170 -02] 40700,2017-2021,On W Devon Ave From N Spokane Ave To N Caldwell Ave,170311202001,0.13716575584830012
6805,[170 -02] 40700,2018-2022,On W Devon Ave From N Spokane Ave To N Caldwell Ave,170311202001,0.13716575584830012
6806,[170 -02] 40700,2019-2023,On W Devon Ave From N Spokane Ave To N Caldwell Ave,170311202001,0.13716575584830012
6807,[170 -02] 38891,2015-2019,On W Devon Ave From N Caldwell Ave To N Spokane Ave,170311202001,0.1371657558482999
6808,[170 -02] 38891,2014-2018,On W Devon Ave From N Caldwell Ave To N Spokane Ave,170311202001,0.1371657558482999
6809,[170 -04] 37896,2014-2018,On N Cicero Ave From W Glenlake Ave To N Caldwell Ave,170311203004,0.03141050101026605
6810,[170 -02] 38801,2016-2020,On W Peterson Ave From N North Shore Channel To N Kedvale Ave,170318318004,0.2564279186644597
6811,[170 -04] 37896,2014-2018,On N Trumbull Ave From W Chicago Ave To W Franklin Blvd,170312315002,0.17581659749903222
6812,[170 -04] 37896,2014-2018,On N St Louis Ave From W Chicago Ave To W Carroll Ave,170312315002,0.41553626543451166
