location_name,blockgroup_id,distance
On N Keating Ave From N 4637 To N 4631,'170311601002',0.013014028
On N Kedzie Ave From W Devon Ave To W Rosemont Ave,'170310207021',0.193067522
On N Kenton Ave From W Bryn Mawr Ave To N Rogers Ave,'170311203003',0.16929565
On N Laramie Ave From W Belmont Ave To W Fletcher St,'170311510012',0.002982905
On N Laramie Ave From W Belmont Ave To W Fletcher St,'170311902001',0.09712343
On N Lincoln Ave From W Bryn Mawr Ave To W Catalpa Ave,'170310402021',0.281796321
On N Lincoln Ave From W Bryn Mawr Ave To W Catalpa Ave,'170310402024',0.001837351
On N Melvina Ave From W Argyle St To W Strong St,'170311103004',0.195084369
On S Marshfield Ave From W 65th St To W Marquette Rd,'170316712001',0.203784546
On S Marshfield Ave From W 65th St To W Marquette Rd,'170316715001',0.201181381
On S Michigan Ave From S 200  To S 220,'170313204001',0.073115512
On W Grand Ave From W 652 To N Union Ave,'170318423002',0.0684955
On W Gregory St From W Bryn Mawr Ave To N Octavia Ave,'170311005003',0.00251608
On W Gregory St From W Bryn Mawr Ave To N Octavia Ave,'170311005001',0.364138118
On W Hubbard St From W 164 To N Michigan Ave,'170310817002',0.056571862
On W Hubbard St From W 164 To N Michigan Ave,'170310815003',0.311308888
On W Hubbard St From W 164 To N Michigan Ave,'170310816001',0.132309473
On W Lake St From N Pulaski Rd To N Hamlin Ave,'170312601001',0.403145872
On W Lake St From N Pulaski Rd To N Hamlin Ave,'170318368001',0.002061439
On W Maple St From N La Salle Dr To N Dearborn St,'170310810001',0.188603414
On W Maple St From N La Salle Dr To N Dearborn St,'170310810006',0.060677216
On W Maple St From N La Salle Dr To N Dearborn St,'170310811003',0.002266079
On W North Ave From N Harding Ave To N Hamlin Ave,'170312304002',0.200714258
On W North Ave From N Harding Ave To N Hamlin Ave,'170312307004',0.083759356
On W Ohio St From N State St To W 223,'170310817002',0.365571047
On W Ohio St From N State St To W 223,'170310816001',0.131084576
On W Ohio St From N State St To W 223,'170310815001',0.000936936
On W Ohio St From N State St To W 223,'170310818002',0.084328624
On W Peterson Ave From N Harlem Ave To N Nickerson Ave,'170311003006',0.002272794
On W Peterson Ave From N Harlem Ave To N Nickerson Ave,'170311003004',0.252751183
On W Grace St From N Panama Ave To N Pacific Ave,'170311705003',0.102308475
On W Grace St From N Panama Ave To N Pacific Ave,'170311705001',0.094796207
On W Strong St From N Harlem Ave To N Newland Ave,'170311007005',0.380773714
On W Strong St From N Harlem Ave To N Newland Ave,'170311007004',0.200642149
On W Washington Blvd From N Kedzie Ave To N Homan Blvd,'170318368002',0.403402863
On W Washington Blvd From N Kedzie Ave To N Homan Blvd,'170318368001',0.001631233
On W Wilcox St From S Sacramento Blvd To S California Ave,'170312712001',0.001111715
On W Wilcox St From S Sacramento Blvd To S California Ave,'170318370002',0.405258932
On W Wilson Ave From N Cicero Ave To N Lamon Ave,'170311601002',0.003132434
On W Wilson Ave From N Cicero Ave To N Lamon Ave,'170311502002',0.208520955
On W Wilson Ave From N Spaulding Ave To N Kedzie Ave,'170311407022',0.001518975
On W Wilson Ave From N Spaulding Ave To N Kedzie Ave,'170311408001',0.000480557
On W Wilson Ave From N Spaulding Ave To N Kedzie Ave,'170311407021',0.202481094
1800-1814 N Laramie Ave,'170312503001',0.03097244
2830-2900 N Washtenaw Ave,'170312109002',0.05947571
2830-2900 N Washtenaw Ave,'170312109001',0.005340329
1525-1532 S Throop St,'170318429001',0.06713907
3200-3400 W Washington Blvd,'170318368002',0.273070586
On W Foster Ave From N Overhill Ave To N Oriole Ave,'170311005005',0.203159643
3800-4000 W Lake St,'170312601001',0.239543337
3800-4000 W Lake St,'170312602001',0.001945763
On W Division St From N Orleans St To N La Salle Dr,'170310802021',0.000286003
On W Division St From N Orleans St To N La Salle Dr,'170310803002',0.177507431
On W Division St From N Orleans St To N La Salle Dr,'170318383002',0.189611048
On S Morgan St From W 57th St To W 59th St,'170316805002',0.177107493
On S Morgan St From W 57th St To W 59th St,'170318347002',0.228007766
On S Parnell Ave From W 33rd St To W 35th St,'170318400001',0.400820366
On S Union Ave From W 38th St To W Pershing Rd,'170318399004',0.003655335
On S Union Ave From W 38th St To W Pershing Rd,'170318399005',0.194171565
On S Wells St From W 53rd St To W Garfield Blvd,'170318356002',0.408841298
On W 111th St From S California Ave To S Washtenaw Ave,'170318233041',0.000829722
On W 111th St From S California Ave To S Washtenaw Ave,'170317503003',0.12234005
On W 111th St From S California Ave To S Washtenaw Ave,'170317504001',0.076708832
On W 122nd St From S Ashland Ave To S Racine Ave,'170315304002',0.702578131
On W 122nd St From S Ashland Ave To S Racine Ave,'170315304001',0.102064856
On W 25th St From S Boulevard Way To S California Ave,'170313011002',0.009231269
On W 25th St From S Boulevard Way To S California Ave,'170313011001',0.324287917
On W 103rd St From S Springfield Ave To S St Louis Ave,'170317402001',0.434156761
On W 103rd St From S Springfield Ave To S St Louis Ave,'170317402004',0.374691063
On W 95th St From S Ashland Ave To S Loomis St,'170317302011',0.029547746
On W 95th St From S Ashland Ave To S Loomis St,'170317303001',0.007709195
On W 95th St From S Ashland Ave To S Loomis St,'170317304002',0.381940442
On W Belle Plaine Ave From N Springfield Ave To N Avers Ave,'170311604002',0.101145799
On W Berteau Ave From N Cumberland Ave To N Plainfield Ave,'170311705002',0.198428908
On W Bryn Mawr Ave From N Lincoln Ave To N Rockwell St,'170310402021',0.075962112
On W Chestnut St From N Dearborn St To N Orleans St,'170310811002',0.000502692
On W Chestnut St From N Dearborn St To N Orleans St,'170310810005',0.117777452
On W Chestnut St From N Dearborn St To N Orleans St,'170310818002',0.245770565
On W Chestnut St From N Dearborn St To N Orleans St,'170310810002',0.250237401
On W Cortland St From N Kilbourn Ave To N Kostner Ave,'170318312002',0.204427507
On W 65th St From S Halsted St To S Aberdeen St,'170316810002',0.044905737
On W 65th St From S Halsted St To S Aberdeen St,'170316810004',0.55200766
On W Dickens Ave From N Menard Ave To N Mango Ave,'170311913021',0.098683304
On W Dickens Ave From N Menard Ave To N Mango Ave,'170311913022',0.000330696
On W Lyndale St From N California Ave To N Sacramento Ave,'170312214002',0.001589902
On W Lyndale St From N California Ave To N Sacramento Ave,'170312213001',0.402656358
On W Menomonee St From N Lincoln Park West To N Wells St,'170310715004',0.001280945
On W Menomonee St From N Lincoln Park West To N Wells St,'170310715006',0.118326623
On W Mclean Ave From N Hamlin Ave To N Lawndale Ave,'170312209011',0.20081366
On W Ontario St From N Orleans St To W 300,'170310818002',0.077981519
On W Pershing Rd From S Normal Ave To W 208,'170318400002',0.253901065
On W Pershing Rd From S Normal Ave To W 208,'170318426001',0.145559249
On W Pershing Rd From S Normal Ave To W 208,'170313406001',0.13118467
On W North Ave From N Wells St To N La Salle Dr,'170310803004',0.072373527
On W North Ave From N Wells St To N La Salle Dr,'170310715005',0.051237194
On W Locust St From N Hudson Ave To N Wells St,'170318383001',0.225130462
On W Locust St From N Hudson Ave To N Wells St,'170310810005',0.000875827
On W Locust St From N Hudson Ave To N Wells St,'170318383002',0.228182855
On W Locust St From N Hudson Ave To N Wells St,'170310818002',0.018453018
On W Grand Ave From N Mulligan Ave To N Moody Ave,'170311913011',0.423228866
On W Lexington St From S Ada St To S Racine Ave,'170312832001',0.189356659
On W Lexington St From S Ada St To S Racine Ave,'170318329002',0.084628967
On W Illinois St From N Kingsbury St To E 19,'170310817002',0.365990575
On W Illinois St From N Kingsbury St To E 19,'170310818003',0.426078498
On W Illinois St From N Kingsbury St To E 19,'170310816001',0.055935128
On W Jackson Blvd From S Clark St To W 10,'170318391001',0.220924317
On W Grenshaw St From S Pulaski Rd To S Independence Blvd,'170318430002',0.417223414
On W Grand Ave From W Chicago Ave To N Spaulding Ave,'170312427001',0.216041254
On W Grand Ave From W Chicago Ave To N Spaulding Ave,'170318366001',0.618584496
On W Grand Ave From W Chicago Ave To N Spaulding Ave,'170318366002',0.055625281
On W Grand Ave From W North Ave To N Cicero Ave,'170312502002',0.223061841
On W Grand Ave From W North Ave To N Cicero Ave,'170318313001',0.078291337
On W Grand Ave From W North Ave To N Cicero Ave,'170312502001',0.177425613
On W Grand Ave From N Monticello Ave To W Chicago Ave,'170312312001',0.109075074
On W Grand Ave From N Monticello Ave To W Chicago Ave,'170312307002',0.006441084
On W Grand Ave From N Monticello Ave To W Chicago Ave,'170312427001',0.183285746
On W Grand Ave From N Monticello Ave To W Chicago Ave,'170318366001',0.646209183
On W Grand Ave From N Monticello Ave To W Chicago Ave,'170312311001',0.436983805
On W Grand Ave From N Monticello Ave To W Chicago Ave,'170318366002',0.294356966
On W Leland Ave From N Kedzie Ave To N Albany Ave,'170311407011',0.000437986
On W Leland Ave From N Kedzie Ave To N Albany Ave,'170311408005',0.199399205
On W Somerset Ave From N Northcott Ave To N Avondale Ave,'170311003001',0.091832302
2400-2600 N Kedzie Blvd,'170312206023',0.019635937
2400-2600 N Kedzie Blvd,'170312206021',0.203833194
2400-2600 N Kedzie Blvd,'170312206011',0.179458256
On W Strong St From N Mulligan Ave To N Melvina Ave,'170311103004',0.101019719
On W Strong St From N Mulligan Ave To N Melvina Ave,'170311103005',0.200377516
On W Grace St From N Cumberland Ave To N Plainfield Ave,'170317608021',0.007039279
On W Grace St From N Cumberland Ave To N Plainfield Ave,'170311705004',0.004408837
On W Grace St From N Cumberland Ave To N Plainfield Ave,'170311705003',0.205370531
4700-4726 W Leland Ave,'170311502004',0.042509005
1639-1800 S Wentworth Ave,'170313302002',0.164974259
1639-1800 S Wentworth Ave,'170318411001',0.084758068
6300-6328 W Addison St,'170311702002',0.083749007
5800-5900 S Dorchester Ave,'170314111002',0.007257099
5800-5900 S Dorchester Ave,'170314112002',0.015675059
9515-9774 S Racine Ave,'170317304004',0.353440877
9515-9774 S Racine Ave,'170317304002',0.149504739
5516-5900 S Aberdeen St,'170316805002',0.405076332
5516-5900 S Aberdeen St,'170316806002',0.048825365
5516-5900 S Aberdeen St,'170316805001',0.300260471
1900-2000 N Laramie Ave,'170312503001',0.092609535
1900-2000 N Laramie Ave,'170311912002',0.116182797
5800-5852 N Milwaukee Ave,'170311001002',0.150564163
5600-5650 N Delphia Ave,'170317608011',0.017441878
5600-5650 N Delphia Ave,'170317608012',0.043380637
On W Wilson Ave From N Leclaire Ave To N Lawler Ave,'170311502004',0.101835259
On W Willow St From N Sheffield Ave To N Bissell St,'170318326002',0.00045322
On W Willow St From N Sheffield Ave To N Bissell St,'170318326003',0.010729294
On W Willow St From N Sheffield Ave To N Bissell St,'170318326001',0.092171014
On W Wilson Ave From N Albany Ave To N Manor Ave,'170311408001',0.200864418
On W Wilson Ave From N Albany Ave To N Manor Ave,'170311408005',0.320795664
On W Waveland Ave From N Octavia Ave To N Oconto Ave,'170311704002',0.099463923
On W Webster Ave From N Ashland Ave To N Elston Ave,'170318323001',0.29410002
On W Touhy Ave From N Ottawa Ave To N Oriole Ave,'170310902004',0.096635664
On W Thorndale Ave From N Ravenswood Ave To N Hermitage Ave,'170310304001',0.126177298
On W Superior St From N Clark St To W 2,'170310817001',0.11124603
On W Germania Pl From N La Salle Dr To N Clark St,'170310802012',0.113765353
On W 111th St From S Throop St To S Morgan St,'170317506003',0.404934283
On W 111th St From S Throop St To S Morgan St,'170317506001',0.201612271
On W Foster Ave From N Melvina Ave To N Austin Ave,'170311103003',0.401343215
On S Michigan Ave From S 200  To S 221,'170313204001',0.154307702
On S Normal Blvd From W 62nd St To W Englewood Ave,'170318346002',0.104378944
On S Racine Ave From W 57th St To W 59th St,'170316701001',0.405677698
On S Stony Island Ave From E 56th St To S 5608,'170314110003',0.069877489
On S Wells St From W 36th St To W 37th St,'170313406001',0.191675254
On S Wood St From W 15th St To W 16th St,'170318429004',0.205306232
On W Evergreen Ave From N Homan Ave To N Kedzie Ave,'170312309002',0.401816723
4015-4148 W Newport Ave,'170311613002',0.193959523
4015-4148 W Newport Ave,'170311613001',0.045021326
On W 57th St From S Hamilton Ave To S Wood St,'170316705001',0.293888869
On W 57th St From S Hamilton Ave To S Wood St,'170316704001',0.402234612
On W 57th St From S Hamilton Ave To S Wood St,'170316703002',0.000446342
On W 65th St From S May St To S Racine Ave,'170316810001',0.098628063
On W 65th St From S May St To S Racine Ave,'170318349002',0.00196952
On W 71st St From S Western Ave To S Oakley Ave,'170316610004',0.007718934
On W 71st St From S Western Ave To S Oakley Ave,'170316610001',0.210861701
On W 99th St From S Leavitt St To S Damen Ave,'170317203004',0.201333968
On W 99th St From S Leavitt St To S Damen Ave,'170317203001',0.198304401
On W 107th St From S Western Ave To S Talman Ave,'170317503001',0.256455689
On W 107th St From S Western Ave To S Talman Ave,'170317205002',0.247526251
On W Belmont Ave From N Oleander Ave To N Olcott Ave,'170311708003',0.097665482
On W Belmont Ave From N Oleander Ave To N Olcott Ave,'170311708002',0.002424128
On W Douglas Blvd From S Millard Ave To S Central Park Ave,'170318387001',0.103397185
On W Douglas Blvd From S Millard Ave To S Central Park Ave,'170312912002',0.000800349
On W Edmunds St From W Goodman St To N Milwaukee Ave,'170311104001',0.104452022
On W Edmunds St From W Goodman St To N Milwaukee Ave,'170311105021',0.039839319
On W Division St From N Clark St To N State Pkwy,'170310802021',0.059585682
On W Division St From N Clark St To N State Pkwy,'170310802023',0.16812688
On W Crystal St From N Wood St To N Hermitage Ave,'170312414003',0.106056501
On W Delaware Pl From N State St To N Dearborn St,'170310811001',0.125683982
3200-3300 W Wilson Ave,'170311407021',0.165051837
3200-3300 W Wilson Ave,'170311407022',0.014503637
On W Cornelia Ave From N Octavia Ave To N Oconto Ave,'170311708001',0.100865129
On W Burton Pl From N Wells St To N La Salle Dr,'170310803004',0.12297002
On W Burton Pl From N Wells St To N La Salle Dr,'170310802011',0.000868807
On W Burton Pl From N Clark St To N Dearborn St,'170310802011',0.015528938
On W Burton Pl From N Clark St To N Dearborn St,'170310802012',0.105500069
On W Berwyn Ave From N Sheridan Rd To W 919,'170310307061',0.037717063
On W Berwyn Ave From N Sheridan Rd To W 919,'170310307033',0.001986015
On W Berwyn Ave From N Sheridan Rd To W 919 Berwyn Ave,'170310307061',0.037717063
On W Berwyn Ave From N Sheridan Rd To W 919 Berwyn Ave,'170310307033',0.001986015
On W Belmont Ave From N Mobile Ave To N Melvina Ave,'170311711002',0.20127667
On W Clarence Ave From N Odell Ave To N Harlem Ave,'170311003005',0.292535221
On W Clarence Ave From N Odell Ave To N Harlem Ave,'170311003004',5.62E-05
On S Morgan St From W 14th Pl To W 15th Pl,'170318419002',0.010420758
On S Morgan St From W 14th Pl To W 15th Pl,'170312838002',0.132506945
On S Oakley Blvd From W Harrison St To W Polk St,'170318380002',0.003708238
On S Oakley Blvd From W Harrison St To W Polk St,'170312828001',0.28399138
On S St Louis Ave From W 26th St To W 31st St,'170313016001',0.406401024
On S St Louis Ave From W 26th St To W 31st St,'170313016002',0.402688588
On S St Louis Ave From W 26th St To W 31st St,'170313007002',0.002262916
On S Wells St From W 48th Pl To S 4642,'170318356001',0.338168894
On S Wells St From W 48th Pl To S 4642,'170318355002',0.186334316
On W 15th St From S Throop St To S Racine Ave,'170312838002',0.000871517
On W 15th St From S Throop St To S Racine Ave,'170318429003',0.183851693
On W 15th St From S Throop St To S Racine Ave,'170318429001',0.019192932
On W 111th St From S Bell Ave To W 1800,'170317505001',0.466240469
On W 111th St From S Bell Ave To W 1800,'170317505003',0.117102933
On W 111th St From W 7  To S State St,'170314913001',0.038600845
On W 63rd St From S Sacramento Ave To S Rockwell St,'170316603011',0.404176659
On W 63rd St From S Sacramento Ave To S Rockwell St,'170318350004',0.201292138
